speakerid,L1,L1_coded,L1_American,L1_Arabic,L1_Australian,L1_British,L1_Canadian,L1_Dutch,L1_French,L1_German,L1_Italian,L1_Japanese,L1_Korean,L1_Mandarin,L1_Polish,L1_Russian,L1_Spanish,L1_Swedish,L1_Thai,L1_Vietnamese,sex,sex_0,sex_1,age_of_english_onset,pitch-code,tone-code,prosody,Vowels,Vowel_difference,Age,English_experience,WER,MER
372,Thai,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10,0,1,2,18,4,20,90,0.289855073,0.266666667
371,Thai,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,10,0,1,2,18,4,25,90,0.15942029,0.15942029
2987,Vietnamese,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,0,1,2,11,-3,18,90,0.144927536,0.142857143
2857,Vietnamese,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,0,1,2,11,-3,25,90,0.086956522,0.086956522
2325,Vietnamese,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,10,0,1,2,11,-3,21,90,0.072463768,0.072463768
2809,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,0,0,0,6,-8,21,84,0.101449275,0.101449275
2331,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,6,-8,48,84,0.028985507,0.028985507
1901,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,6,-8,25,84,0.289855073,0.263157895
1832,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,0,0,0,6,-8,20,84,0.014492754,0.014492754
1204,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,0,0,0,6,-8,28,84,0.782608696,0.782608696
428,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,6,-8,47,84,0.434782609,0.428571429
14,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,6,-8,32,84,1,1
2115,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,0,0,0,11,-3,37,84,0.202898551,0.202898551
1705,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,11,-3,21,84,0.086956522,0.086956522
1479,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,0,0,0,11,-3,21,84,0.202898551,0.202898551
1263,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,0,0,0,11,-3,22,84,0.057971014,0.057971014
2787,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,0,0,0,16,2,42,84,0.028985507,0.028985507
2497,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,0,0,0,16,2,53,84,0.115942029,0.115942029
2111,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,16,2,37,84,0.043478261,0.042857143
1945,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,0,0,0,16,2,20,84,0.043478261,0.043478261
1813,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,0,0,0,16,2,56,84,0.101449275,0.097222222
1535,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,16,2,22,84,0.014492754,0.014492754
957,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,0,0,0,16,2,35,84,0.043478261,0.043478261
917,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,0,0,0,16,2,27,84,0.028985507,0.028985507
514,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,16,2,31,84,0.144927536,0.144927536
412,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,16,2,21,84,0.15942029,0.157142857
183,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,0,0,0,16,2,36,84,0.072463768,0.070422535
181,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,0,0,0,16,2,22,84,0.115942029,0.115942029
2975,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,11,0,0,0,16,2,71,84,0.028985507,0.028985507
1972,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,11,0,0,0,16,2,51,84,0.028985507,0.028985507
1879,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,16,2,28,84,0.028985507,0.028985507
1443,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,11,0,0,0,16,2,21,84,0.028985507,0.028985507
1255,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,16,2,24,84,0.101449275,0.101449275
928,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,11,0,0,0,16,2,19,84,0.043478261,0.043478261
881,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,11,0,0,0,16,2,31,84,0.043478261,0.043478261
676,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,16,2,35,84,0.014492754,0.014492754
640,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,11,0,0,0,16,2,20,84,0.072463768,0.072463768
501,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,16,2,20,84,0.043478261,0.043478261
192,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,11,0,0,0,16,2,19,84,0.057971014,0.057971014
2994,Italian,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,11,0,0,0,7,-7,46,84,0.057971014,0.057971014
2852,Italian,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,11,0,0,0,7,-7,47,84,0.043478261,0.043478261
1741,Italian,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,7,-7,23,84,0.15942029,0.157142857
1489,Italian,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,7,-7,49,84,0.101449275,0.101449275
1114,Italian,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,7,-7,19,84,0.130434783,0.130434783
220,Italian,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,11,0,0,0,7,-7,47,84,0.130434783,0.130434783
1381,Japanese,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11,1,0,1,5,-9,28,84,0.086956522,0.086956522
2266,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,11,0,0,0,10,-4,22,84,0.072463768,0.072463768
1814,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,11,0,0,0,10,-4,20,84,0.043478261,0.043478261
3029,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,11,0,1,2,6,-8,58,84,0.086956522,0.086956522
2524,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,11,0,1,2,6,-8,25,84,0.217391304,0.211267606
2523,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,11,0,1,2,6,-8,28,84,0.115942029,0.115942029
2483,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,11,0,1,2,6,-8,29,84,0.202898551,0.202898551
1910,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,11,0,1,2,6,-8,26,84,0.086956522,0.086956522
1019,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,11,0,1,2,6,-8,39,84,0.101449275,0.101449275
746,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,11,0,1,2,6,-8,28,84,0.043478261,0.043478261
1748,Polish,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,0,0,0,8,-6,20,84,0.057971014,0.057971014
1671,Polish,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,0,0,0,8,-6,20,84,0.202898551,0.202898551
1652,Polish,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,0,0,0,8,-6,19,84,0.028985507,0.028985507
769,Polish,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,0,0,0,8,-6,20,84,0.072463768,0.072463768
1198,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,11,0,0,0,6,-8,25,84,0.086956522,0.086956522
994,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11,0,0,0,6,-8,30,84,0.028985507,0.028985507
648,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11,0,0,0,6,-8,35,84,0.057971014,0.057971014
306,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,11,0,0,0,6,-8,26,84,0.202898551,0.194444444
2590,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,11,0,0,0,5,-9,32,84,0.115942029,0.115942029
2279,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11,0,0,0,5,-9,28,84,0.057971014,0.057971014
2238,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,11,0,0,0,5,-9,26,84,0.028985507,0.028985507
2079,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11,0,0,0,5,-9,19,84,0.347826087,0.347826087
1807,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,11,0,0,0,5,-9,40,84,0.101449275,0.101449275
886,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11,0,0,0,5,-9,33,84,0.043478261,0.043478261
476,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11,0,0,0,5,-9,28,84,0.130434783,0.126760563
337,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,11,0,0,0,5,-9,32,84,0.101449275,0.101449275
327,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,11,0,0,0,5,-9,29,84,0.072463768,0.072463768
1836,Swedish,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,11,1,0,1,17,3,39,84,0.043478261,0.043478261
630,Swedish,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,11,1,0,1,17,3,21,84,0.043478261,0.042857143
351,Swedish,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,11,1,0,1,17,3,56,84,0.072463768,0.071428571
2333,Thai,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11,0,1,2,18,4,21,84,0.144927536,0.144927536
698,Thai,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11,0,1,2,18,4,27,84,0.217391304,0.217391304
2971,Vietnamese,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11,0,1,2,11,-3,19,84,0.072463768,0.072463768
2010,Vietnamese,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,11,0,1,2,11,-3,19,84,0.057971014,0.056338028
1940,Vietnamese,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,11,0,1,2,11,-3,33,84,0.101449275,0.101449275
2981,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,6,-8,48,83,0.043478261,0.043478261
2915,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,6,-8,20,83,1.710144928,1
2910,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,6,-8,18,83,0.275362319,0.275362319
2906,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,6,-8,35,83,1,1
2905,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,6,-8,21,83,0.043478261,0.043478261
2903,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,6,-8,32,83,0.376811594,0.361111111
2902,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,6,-8,19,83,1,1
2901,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,6,-8,18,83,0.84057971,0.828571429
2889,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,6,-8,26,83,0.333333333,0.333333333
2771,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,6,-8,62,83,0.130434783,0.116883117
2750,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,6,-8,50,83,0.144927536,0.12987013
2749,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,6,-8,38,83,0.057971014,0.057142857
2693,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,6,-8,64,83,1,1
2592,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,6,-8,25,83,0.101449275,0.101449275
2584,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,6,-8,26,83,0.144927536,0.144927536
2550,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,6,-8,18,83,0.115942029,0.115942029
2470,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,6,-8,20,83,0.130434783,0.118421053
2437,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,6,-8,35,83,0.144927536,0.144927536
2426,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,6,-8,25,83,0.144927536,0.144927536
2410,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,6,-8,34,83,0.072463768,0.072463768
2399,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,6,-8,24,83,0.115942029,0.115942029
2344,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,6,-8,31,83,0.057971014,0.057971014
2311,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,6,-8,69,83,0.072463768,0.072463768
2304,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,6,-8,26,83,1,1
2203,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,6,-8,28,83,1,1
2202,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,6,-8,28,83,1,1
2201,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,6,-8,23,83,0.028985507,0.028985507
2086,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,6,-8,57,83,0.217391304,0.217391304
2036,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,6,-8,23,83,0.188405797,0.188405797
1927,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,6,-8,26,83,0.014492754,0.014492754
1917,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,6,-8,42,83,0.043478261,0.043478261
1677,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,6,-8,43,83,1.304347826,1
1486,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,6,-8,23,83,0.028985507,0.028985507
1459,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,6,-8,29,83,1,1
1456,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,6,-8,32,83,0.086956522,0.086956522
1203,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,6,-8,42,83,0.086956522,0.086956522
1181,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,6,-8,47,83,0.391304348,0.375
1115,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,6,-8,30,83,1,1
643,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,6,-8,36,83,0.130434783,0.130434783
11,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,6,-8,38,83,0.130434783,0.121621622
2249,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,11,-3,42,83,0.043478261,0.043478261
2248,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,11,-3,50,83,0.086956522,0.086956522
1743,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,11,-3,22,83,0.057971014,0.057971014
1740,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,11,-3,21,83,0.043478261,0.043478261
1481,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,11,-3,21,83,0.014492754,0.014492754
1476,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,11,-3,21,83,0.101449275,0.101449275
1261,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,11,-3,21,83,0.072463768,0.072463768
1260,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,11,-3,23,83,0.072463768,0.072463768
1004,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,11,-3,35,83,0.043478261,0.043478261
913,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,11,-3,39,83,0.043478261,0.043478261
897,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,11,-3,68,83,0.043478261,0.043478261
896,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,11,-3,35,83,0.072463768,0.072463768
2984,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,16,2,22,83,0.086956522,0.086956522
2977,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,16,2,52,83,0.855072464,0.719512195
2973,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,16,2,22,83,0.086956522,0.086956522
2782,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,16,2,63,83,0.043478261,0.043478261
2758,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,16,2,60,83,0.217391304,0.217391304
1931,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,16,2,23,83,0.072463768,0.072463768
1889,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,16,2,62,83,0.072463768,0.072463768
1729,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,16,2,39,83,0.086956522,0.086956522
1662,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,16,2,66,83,0.072463768,0.072463768
1545,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,16,2,20,83,0.115942029,0.115942029
1474,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,16,2,24,83,0.043478261,0.043478261
1023,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,16,2,37,83,0.115942029,0.115942029
932,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,16,2,38,83,0.014492754,0.014492754
860,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,16,2,20,83,0.057971014,0.057971014
804,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,16,2,23,83,0.028985507,0.028985507
755,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,16,2,39,83,0.028985507,0.028985507
633,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,16,2,32,83,0.144927536,0.144927536
628,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,16,2,19,83,0.144927536,0.144927536
179,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,16,2,20,83,0.043478261,0.043478261
1707,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,16,2,29,83,0.043478261,0.043478261
1619,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,16,2,53,83,0.028985507,0.028985507
1092,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,16,2,21,83,0.072463768,0.071428571
193,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,16,2,47,83,0.043478261,0.043478261
191,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,16,2,19,83,0.057971014,0.057971014
190,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,16,2,29,83,0.043478261,0.043478261
189,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,16,2,48,83,0.057971014,0.057971014
627,Italian,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,7,-7,48,83,0.057971014,0.057971014
3000,Japanese,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,12,1,0,1,5,-9,40,83,0.086956522,0.086956522
2953,Japanese,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,12,1,0,1,5,-9,47,83,0.086956522,0.085714286
2797,Japanese,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12,1,0,1,5,-9,21,83,0.086956522,0.086956522
2723,Japanese,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,12,1,0,1,5,-9,21,83,0.086956522,0.086956522
2555,Japanese,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,12,1,0,1,5,-9,30,83,0.086956522,0.085714286
2492,Japanese,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12,1,0,1,5,-9,19,83,0.608695652,0.608695652
2390,Japanese,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,12,1,0,1,5,-9,35,83,1,1
1881,Japanese,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,12,1,0,1,5,-9,69,83,0.028985507,0.028985507
1521,Japanese,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12,1,0,1,5,-9,45,83,0.028985507,0.028985507
1382,Japanese,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,12,1,0,1,5,-9,37,83,0.086956522,0.086956522
1365,Japanese,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12,1,0,1,5,-9,36,83,1,1
827,Japanese,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,12,1,0,1,5,-9,26,83,0.101449275,0.101449275
486,Japanese,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12,1,0,1,5,-9,25,83,0.028985507,0.028985507
227,Japanese,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12,1,0,1,5,-9,18,83,0.072463768,0.072463768
225,Japanese,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,12,1,0,1,5,-9,25,83,0.028985507,0.028985507
